0.00000000,0.00000000
0.00781250,27204.00000000
0.01562500,27207.00000000
0.02343750,27207.00000000
0.03125000,27207.00000000
0.03906250,27207.00000000
0.04687500,27207.00000000
0.05468750,27207.00000000
0.06250000,27207.00000000
0.07031250,27207.00000000
0.07812500,27207.00000000
0.08593750,27207.00000000
0.09375000,27207.00000000
0.10156250,27207.00000000
0.10937500,27207.00000000
0.11718750,27207.00000000
0.12500000,27207.00000000
0.13281250,27207.00000000
0.14062500,27207.00000000
0.14843750,27208.00000000
0.15625000,27207.00000000
0.16406250,27207.00000000
0.17187500,27207.00000000
0.17968750,27208.00000000
0.18750000,27208.00000000
0.19531250,27208.00000000
0.20312500,27208.00000000
0.21093750,27208.00000000
0.21875000,27207.00000000
0.22656250,27207.00000000
0.23437500,27207.00000000
0.24218750,27207.00000000
0.25000000,27207.00000000
0.25781250,27207.00000000
0.26562500,27207.00000000
0.27343750,27207.00000000
0.28125000,27208.00000000
0.28906250,27209.00000000
0.29687500,27209.00000000
0.30468750,27209.00000000
0.31250000,27209.00000000
0.32031250,27208.00000000
0.32812500,27209.00000000
0.33593750,27209.00000000
0.34375000,27209.00000000
0.35156250,27209.00000000
0.35937500,27209.00000000
0.36718750,27209.00000000
0.37500000,27209.00000000
0.38281250,27209.00000000
0.39062500,27209.00000000
0.39843750,27209.00000000
0.40625000,27209.00000000
0.41406250,27209.00000000
0.42187500,27209.00000000
0.42968750,27209.00000000
0.43750000,27209.00000000
0.44531250,27209.00000000
0.45312500,27209.00000000
0.46093750,27209.00000000
0.46875000,27209.00000000
0.47656250,27209.00000000
0.48437500,27209.00000000
0.49218750,27209.00000000
0.50000000,27209.00000000
0.50781250,27209.00000000
0.51562500,27209.00000000
0.52343750,27209.00000000
0.53125000,27209.00000000
0.53906250,27209.00000000
0.54687500,27209.00000000
0.55468750,27209.00000000
0.56250000,27209.00000000
0.57031250,27209.00000000
0.57812500,27209.00000000
0.58593750,27209.00000000
0.59375000,27209.00000000
