5.418,128
6.168,128
6.9063,128
7.6484,128
8.3789,128
9.1055,128
9.8242,128
10.563,0
11.293,0
12.023,0
12.75,0
13.469,0
14.203,0
14.938,0
15.668,0
16.41,0
17.156,0
17.926,0
18.668,0
19.449,0
20.215,0
20.98,0
21.723,0
22.473,0
23.215,0
23.953,0
24.695,0
25.426,0
26.172,0
26.906,0
27.633,0
28.371,0
29.117,0
29.844,0
30.586,0
31.34,0
32.07,0
32.82,0
33.59,0
34.34,0
35.098,0
35.855,0
36.609,0
37.363,0
38.117,0
38.875,0
39.621,0
40.387,0
41.133,0
41.879,0
42.629,0
43.387,0
44.141,0
44.875,0
45.621,0
46.391,0
47.137,0
47.902,0
48.676,0
49.426,0
50.191,0
50.961,0
51.734,0
52.484,0
53.258,0
54.02,0
54.785,0
55.547,0
56.32,0
57.074,0
57.824,0
58.582,0
59.324,0
60.07,0
60.824,0
61.586,0
62.359,0
63.121,0
63.891,0
64.656,0
65.426,0
66.184,0
66.965,0
67.746,0
68.508,0
69.273,0
70.051,0
70.824,0
71.574,0
72.316,0
73.063,0
73.809,0
74.547,0
75.266,0
76.023,0
76.766,0
77.527,0
78.297,0
79.059,0
79.824,0
80.602,0
81.359,0
82.105,0
82.844,0
83.582,0
84.316,0
85.059,0
85.793,0
86.527,0
87.273,0
88.031,0
88.777,0
89.531,0
90.273,0
91.027,0
91.781,0
92.547,0
93.293,0
94.047,0
94.805,0
95.547,0
96.293,0
97.035,0
97.766,0
98.508,0
99.227,0
99.965,0
100.69,0
101.42,0
102.18,0
102.95,0
103.7,0
104.45,0
105.21,0
105.96,0
106.7,0
107.45,0
108.17,0
108.9,0
109.62,0
110.36,0
111.1,0
111.83,0
112.57,0
113.31,0
114.07,0
114.81,0
115.55,0
116.3,0
117.05,0
117.79,0
118.55,0
119.29,0
120.03,0
120.77,0
121.49,0
122.25,0
122.99,0
123.73,0
124.46,0
125.21,0
125.95,0
126.69,0
127.44,0
128.18,0
128.93,0
129.68,0
130.43,0
131.18,0
131.94,0
132.7,0
133.47,0
134.24,0
135,0
135.77,0
136.52,0
137.25,0
137.99,0
138.72,0
139.45,0
140.19,0
140.92,0
141.66,0
142.41,0
143.18,0
143.94,0
144.7,0
145.45,0
146.22,0
146.97,0
147.73,0
148.48,0
149.22,0
149.96,0
150.71,0
151.45,0
152.2,0
152.93,0
153.67,0
154.4,0
155.14,0
155.88,0
156.62,0
157.38,0
158.13,0
158.88,0
159.64,0
160.4,0
161.15,0
161.91,0
162.65,0
